Longitude, Latitude, Line Group (Path ID), Order of Points 
-121.75164955999999, 37.97344272, 1, 487
-121.7624712, 37.94730297142856, 1, 488
-121.7337073809524, 37.95273780952381, 1, 489
-121.71142982352943, 37.94047247058823, 1, 490
-121.70684895000002, 37.95734804999999, 1, 491
-121.67390353571429, 37.93517960714286, 1, 492
-121.70805335714284, 37.93122564285714, 1, 493
-121.71034499999998, 37.907817521739126, 1, 494
-121.74016860317462, 37.894762523809526, 1, 495
-121.73145352631578, 37.98364689473685, 1, 496
-121.70634773333335, 37.989386066666675, 1, 497
-121.67068242857141, 37.99410485714286, 1, 498
-121.61627936054425, 38.03130708843536, 1, 499
-121.67068242857141, 37.99410485714286, 1, 500
-121.81550890476187, 37.98666261904762, 1, 501
-121.8430168867925, 37.93752612578615, 1, 502
-121.92531322500001, 37.993631937499984, 1, 503
-121.8733235, 37.980814499999994, 1, 504
-121.79466676923076, 37.976900038461544, 1, 505
-121.8020736181818, 37.94518058181818, 1, 506
-121.77618878260866, 37.97959886956523, 1, 507
-121.77038918750002, 37.969120375, 1, 508
-121.80030193749997, 38.0064765, 1, 509
-121.787516875, 38.00912, 1, 510
-121.7750813714286, 38.01118628571429, 1, 511
-121.72928337500001, 37.9984288125, 1, 512
-121.71864320512822, 38.01631638461538, 1, 513
-121.6908687159091, 38.0991085625, 1, 514
-121.78389341071431, 38.18609465178571, 1, 515
-121.7750813714286, 38.01118628571429, 1, 516
-121.82774854166671, 38.01403487499999, 1, 517
-121.82899055555555, 38.00394111111111, 1, 518
-122.03688763157894, 37.97464836842105, 1, 519
-122.04450894444446, 37.956108222222234, 1, 520
-122.04376328571428, 37.948438, 1, 521
-122.0286395, 37.95440173076923, 1, 522
-122.04640180952381, 37.941687476190474, 1, 523
-122.07157560000003, 37.951622799999996, 1, 524
-122.08989175000004, 37.93430569444444, 1, 525
-122.12067537121214, 37.93015371969698, 1, 526
-122.07749464102565, 37.960523641025645, 1, 527
-122.06347436842103, 37.90563910526315, 1, 528
-122.1052992857143, 37.869003742857146, 1, 529
-122.0990054042553, 37.845870595744685, 1, 530
-122.14015551724138, 37.85536062068966, 1, 531
-122.15737519298241, 37.828287333333336, 1, 532
-122.10621449999994, 37.82398576666667, 1, 533
-122.13798846, 37.87768752, 1, 534
-122.26522800000002, 37.84162827272727, 1, 535
-122.26588433333333, 37.848445466666675, 1, 536
-122.26817815789472, 37.85103957894737, 1, 537
-122.27527326666664, 37.85003853333334, 1, 538
-122.281586, 37.8502258125, 1, 539
-122.28383108333333, 37.85777341666666, 1, 540
-122.27674576923079, 37.859334230769235, 1, 541
-122.27847119999998, 37.866656000000006, 1, 542
-122.26893463636365, 37.86807690909091, 1, 543
-122.27824291666667, 37.87448866666667, 1, 544
-122.27803466666666, 37.88111133333333, 1, 545
-122.28966384615386, 37.88129, 1, 546
-122.27062000000001, 37.88217358333333, 1, 547
-122.27180406666666, 37.888403866666664, 1, 548
-122.27612435714285, 37.89804353571429, 1, 549
-122.28198410344824, 37.89014289655173, 1, 550
-122.28737978260868, 37.88701856521739, 1, 551
-122.29130605882352, 37.895304, 1, 552
-122.29736146153846, 37.89442661538462, 1, 553
-122.29155535, 37.905107799999996, 1, 554
-122.29807023076924, 37.901644, 1, 555
-122.30601815384615, 37.90118499999999, 1, 556
-122.31004436363638, 37.907177136363636, 1, 557
-122.309354, 37.89306230434782, 1, 558
-122.30991840000002, 37.88639353333334, 1, 559
-122.30195218181821, 37.864248848484856, 1, 560
-122.32288431578948, 37.91678415789474, 1, 561
-122.31653948148147, 37.92312355555556, 1, 562
-122.3350515, 37.93090250000001, 1, 563
-122.33033758823528, 37.940684000000005, 1, 564
-122.32160153571428, 37.938770857142856, 1, 565
-122.3154709, 37.945607133333326, 1, 566
-122.32168117142857, 37.958479171428564, 1, 567
-122.33824723999999, 37.95670312, 1, 568
-122.33398312000003, 37.96656392, 1, 569
-122.33103555172416, 37.97184665517241, 1, 570
-122.33036288888883, 37.9822572962963, 1, 571
-122.31701962499999, 37.99438356249998, 1, 572
-122.3095228965517, 37.97533462068966, 1, 573
-122.29504637931036, 37.968285, 1, 574
-122.29119020512826, 37.94340326923077, 1, 575
-122.26817209433963, 37.96843684905661, 1, 576
-122.2857691111111, 37.980991777777774, 1, 577
-122.2925388275862, 38.004487068965524, 1, 578
-122.30915603448278, 38.00271631034482, 1, 579
-122.25264425531913, 37.983684765957456, 1, 580
-122.26400773076921, 38.00010707692308, 1, 581
-122.25490009090912, 38.00762063636363, 1, 582
-122.22972426530609, 38.021021755102026, 1, 583
-122.19839898412697, 38.0372775079365, 1, 584
-122.21746250000001, 38.07236949999999, 1, 585
-122.22434176923078, 38.0827311923077, 1, 586
-122.24367080000003, 38.088828760000006, 1, 587
-122.23692114285714, 38.096273714285715, 1, 588
-122.24886000000001, 38.10071728571428, 1, 589
-122.258202, 38.1018043076923, 1, 590
-122.26256713333335, 38.11060866666666, 1, 591
-122.26777655555554, 38.11734711111111, 1, 592
-122.27007356250002, 38.121988875, 1, 593
-122.25854904761907, 38.12771566666667, 1, 594
-122.25024343750002, 38.1121548125, 1, 595
-122.23845416666667, 38.10527916666666, 1, 596
-122.23599321428571, 38.11662157142858, 1, 597
-122.2219978125, 38.1182356875, 1, 598
-122.22373725, 38.10430466666667, 1, 599
-122.20978294117648, 38.104610470588234, 1, 600
-122.19452631034478, 38.105311689655174, 1, 601
-122.20850383333332, 38.114036055555545, 1, 602
-122.18741364705888, 38.12949027941176, 1, 603
-122.17190906060607, 38.09397419696968, 1, 604
-122.2373124615385, 38.124843999999996, 1, 605
-122.21534941666664, 38.12836325, 1, 606
-122.23343260869565, 38.13633091304347, 1, 607
-122.22766157894735, 38.14841894736842, 1, 608
-122.2210653821656, 38.23460039490446, 1, 609
-122.25947647222223, 38.28868805555556, 1, 610
-122.27475010714285, 38.28822578571429, 1, 611
-122.27245397297297, 38.27053094594594, 1, 612
-122.28960709090907, 38.28683081818182, 1, 613
-122.30266707272727, 38.26032587272728, 1, 614
-122.2719672037037, 38.312093518518516, 1, 615
-122.28590495238093, 38.30357028571429, 1, 616
-122.28827738888887, 38.29594127777778, 1, 617
-122.29844795238098, 38.293519428571436, 1, 618
-122.3072827222222, 38.294333111111115, 1, 619
-122.32613462068969, 38.29513775862068, 1, 620
-122.32844352499998, 38.311569025, 1, 621
-122.3448124878049, 38.309997439024386, 1, 622
-122.3749687952219, 38.2919594061433, 1, 623
-122.45374919999999, 38.1184023, 1, 624
-122.46411223076923, 38.280859807692316, 1, 625
-122.45279786666667, 38.286890533333334, 1, 626
-122.4396675104167, 38.320687645833324, 1, 627
-122.49125947499999, 38.321641425, 1, 628
-122.48730191999998, 38.305744159999996, 1, 629
-122.52781442342341, 38.30817979279281, 1, 630
-122.46764676388892, 38.342835333333355, 1, 631
-122.31316246666667, 38.30549086666667, 1, 632
-122.31911257894738, 38.31509657894737, 1, 633
-122.30112887499999, 38.311181000000005, 1, 634
-122.32055918181817, 38.322844545454544, 1, 635
-122.3315404, 38.33251706666667, 1, 636
-122.31284405263159, 38.33268336842105, 1, 637
-122.30440945000001, 38.33567190000001, 1, 638
-122.35102072185427, 38.37808792715233, 1, 639
-122.36925955555554, 38.39371583333334, 1, 640
-122.29192776923075, 38.31702146153846, 1, 641
-122.28107779999998, 38.31704404999999, 1, 642
-122.23024167058827, 38.32658505882353, 1, 643
-122.27189847252751, 38.39044759340661, 1, 644
-122.22503922884012, 38.43725963636365, 1, 645
-122.47270656682026, 38.47551111059907, 1, 646
-122.45694031818185, 38.50325675, 1, 647
-122.42363253879313, 38.55330827586206, 1, 648
-122.47884020588238, 38.50786561764706, 1, 649
-122.54491794871797, 38.6068712051282, 1, 650
-122.57882833333332, 38.58127611111111, 1, 651
-122.47270656682026, 38.47551111059907, 1, 652
-122.23024167058827, 38.32658505882353, 1, 653
-122.2210653821656, 38.23460039490446, 1, 654
-122.28044927710846, 38.20342940963855, 1, 655
-122.14105540740744, 38.15696579012344, 1, 656
-122.18276615267182, 38.24501964122137, 1, 657
-122.10429093333339, 38.21332759999999, 1, 658
-122.06530730303031, 38.23091027272727, 1, 659
-122.05939115384614, 38.25283269230769, 1, 660
-122.04950157142856, 38.26489878571429, 1, 661
-122.04541473333333, 38.24563880000001, 1, 662
-122.04226145454545, 38.25404090909091, 1, 663
-122.04108007692308, 38.26674330769231, 1, 664
-122.02999345454545, 38.264829909090906, 1, 665
-122.02085485714285, 38.265995999999994, 1, 666
-122.03187528571429, 38.252900142857136, 1, 667
-122.01447281250002, 38.26397281250001, 1, 668
-122.00255429166664, 38.25982354166667, 1, 669
-121.98119395238093, 38.25793357142857, 1, 670
-121.999778, 38.248517933333325, 1, 671
-122.008484, 38.26987154545455, 1, 672
-122.01496355555554, 38.27725077777777, 1, 673
-122.0142415882353, 38.28460576470589, 1, 674
-121.97840004938277, 38.29626881481481, 1, 675
-121.94550221212121, 38.27302309090909, 1, 676
-121.94562931034483, 38.278715896551724, 1, 677
-121.9396714090909, 38.260105340909085, 1, 678
-121.94550221212121, 38.27302309090909, 1, 679
-122.03103306249999, 38.247292125, 1, 680
-122.01247946666666, 38.249688600000006, 1, 681
-121.950935247191, 38.145531011235946, 1, 682
-122.06600684210528, 38.26701531578947, 1, 683
-122.05929508333332, 38.274577374999986, 1, 684
-122.05216156249999, 38.292827187500016, 1, 685
-122.03586258479537, 38.426244953216376, 1, 686
-122.04656551388888, 38.57664347685185, 1, 687
-122.17975679151935, 38.76088285512371, 1, 688
-122.04656551388888, 38.57664347685185, 1, 689
-122.00124636111111, 38.352439888888895, 1, 690
-121.99610391304344, 38.325846847826085, 1, 691
-121.9796351, 38.34320795, 1, 692
-121.966136125, 38.342004812499994, 1, 693
-121.96534000000001, 38.324421636363645, 1, 694
-121.98325583333332, 38.32432705555556, 1, 695
-121.95780986666668, 38.3435784, 1, 696
-121.944030125, 38.3402645, 1, 697
-121.92398407407407, 38.34550122222222, 1, 698
-121.95014230000001, 38.3575077, 1, 699
-121.94843240909091, 38.36665327272727, 1, 700
-121.93828956060604, 38.3949288030303, 1, 701
-121.80871736619717, 38.464527415492945, 1, 702
-121.84792590476192, 38.442692190476194, 1, 703
-121.82372804545457, 38.450750045454534, 1, 704
-121.83334258823528, 38.458442647058824, 1, 705
-121.77739343478258, 38.53756413043479, 1, 706
-121.73729800000001, 38.54747657142856, 1, 707
-121.72338460714285, 38.54070982142857, 1, 708
-121.7055615, 38.54004867857143, 1, 709
-121.58228894392524, 38.430722401869154, 1, 710
-121.5633889130435, 38.567786, 1, 711
-121.60436987878789, 38.69492481060605, 1, 712
-121.57181384000003, 38.66044392, 1, 713
-121.57407693023254, 38.69769202325582, 1, 714
-121.60436987878789, 38.69492481060605, 1, 715
-121.53314336363637, 38.608506, 1, 716
-121.51773494444443, 38.60867355555555, 1, 717
-121.50759413333331, 38.618254400000005, 1, 718
-121.49257396551721, 38.64411596551725, 1, 719
-121.49271100000001, 38.6318307, 1, 720
-121.473745125, 38.62972806250001, 1, 721
-121.4573978421053, 38.63372747368421, 1, 722
-121.44069985714287, 38.64292580952382, 1, 723
-121.41982163636364, 38.64270709090909, 1, 724
-121.39510637142855, 38.64073585714287, 1, 725
-121.35901868965517, 38.64735686206897, 1, 726
-121.34760399999998, 38.65761973684211, 1, 727
-121.34268394736843, 38.668780000000005, 1, 728
-121.32663744444444, 38.681743333333344, 1, 729
-121.31590568750003, 38.695241875, 1, 730
-121.29769936363635, 38.710520545454536, 1, 731
-121.29506833333332, 38.72856685714286, 1, 732
-121.27450068749998, 38.7232966875, 1, 733
-121.2678257142857, 38.735778190476196, 1, 734
-121.2415853, 38.75506963333332, 1, 735
-121.23916820000001, 38.764557919999994, 1, 736
-121.219328, 38.77868331818183, 1, 737
-121.49271100000001, 38.6318307, 1, 738
-121.5633889130435, 38.567786, 1, 739
-121.53287046666668, 38.57636933333333, 1, 740
-121.52432680952381, 38.571689285714285, 1, 741
-121.50584073333333, 38.56933206666667, 1, 742
-121.49266845454545, 38.56514063636364, 1, 743
-121.47655323076923, 38.562228, 1, 744
-121.46404793333333, 38.553718200000006, 1, 745
-121.44290885000001, 38.55222559999999, 1, 746
-121.3986272962963, 38.543764074074076, 1, 747
-121.39053104761904, 38.55054104761904, 1, 748
-121.37041225, 38.557835000000004, 1, 749
-121.36171355000002, 38.554434699999995, 1, 750
-121.34150084615385, 38.555967307692306, 1, 751
-121.32631618750001, 38.565405062500005, 1, 752
-121.31761686363637, 38.572167818181825, 1, 753
-121.30480692307691, 38.574305461538465, 1, 754
-121.2999248, 38.58758313333335, 1, 755
-121.2844330357143, 38.58578960714285, 1, 756
-121.27695085714288, 38.60776200000001, 1, 757
-121.23976947368423, 38.62681310526315, 1, 758
-121.2142103181818, 38.57266548484847, 1, 759
-121.37041225, 38.557835000000004, 1, 760
-121.4759795833333, 38.56825191666667, 1, 761
-121.4725921, 38.5742937, 1, 762
-121.46938958333334, 38.58037808333332, 1, 763
-121.47749664102568, 38.589455410256406, 1, 764
-121.43562123529412, 38.579188176470595, 1, 765
-121.42929184375, 38.587244687500004, 1, 766
-121.42752342857143, 38.603643999999996, 1, 767
-121.43562123529412, 38.579188176470595, 1, 768
-121.4713148, 38.54887726666666, 1, 769
-121.46952226666667, 38.53446953333333, 1, 770
-121.47067342857143, 38.51967700000001, 1, 771
-121.46073314285715, 38.519032499999994, 1, 772
-121.46341164285715, 38.50378899999999, 1, 773
-121.50584073333333, 38.56933206666667, 1, 774
-121.50604733333333, 38.57589688888888, 1, 775
-121.502171625, 38.58248437500001, 1, 776
-121.49062564285717, 38.57628078571429, 1, 777
-121.50584073333333, 38.56933206666667, 1, 778
-121.73729800000001, 38.54747657142856, 1, 779
-121.74542264705882, 38.54954835294118, 1, 780
-121.75604485714287, 38.552768, 1, 781
-121.76415440000001, 38.553113499999995, 1, 782
-121.75858141176471, 38.57116170588236, 1, 783
-121.74156218269235, 38.588618048076924, 1, 784
-121.76635635294117, 38.65953229411765, 1, 785
-121.75138463636364, 38.66940072727272, 1, 786
-121.76510963636365, 38.68398118181818, 1, 787
-121.74073792307694, 38.67119269230769, 1, 788
-121.75568202840914, 38.678742994318185, 1, 789
-121.93828956060604, 38.3949288030303, 1, 790
-121.94347813793101, 38.33207403448276, 1, 791
-121.94079772499997, 38.32153377499999, 1, 792
-121.9672628636364, 38.353137590909085, 1, 793
-121.99718166666668, 38.361738111111116, 1, 794
-121.98625693939393, 38.37857921212121, 1, 795
-121.97203208333337, 38.37505716666667, 1, 796
-121.9751308888889, 38.39538107407407, 1, 797
-122.0088081875, 38.36965050000001, 1, 798
-122.02574772727273, 38.30029048484849, 1, 799
-122.09214335897435, 38.29298369230769, 1, 800
-122.0370572142857, 38.27812578571429, 1, 801
-122.2426033125, 38.149094312500004, 1, 802
-122.26775851515154, 38.13681209090909, 1, 803
-122.27798375, 38.1496151875, 1, 804
-122.23935552631576, 38.16016778947368, 1, 805
-122.26258818749999, 38.160270999999995, 1, 806
-122.26216515789474, 38.17290826315789, 1, 807
-122.22327226086959, 38.09483921739131, 1, 808
-122.2153474782609, 38.09314860869565, 1, 809
-122.20035476000001, 38.08970020000001, 1, 810
-122.18108846153844, 38.079905653846154, 1, 811
-122.16668359999994, 38.075768866666664, 1, 812
-122.1667646875, 38.0625093125, 1, 813
-122.17774518750002, 38.05899421874999, 1, 814
-122.15697945454544, 38.07067195454545, 1, 815
-122.12082619199992, 38.102496119999984, 1, 816
-122.20354979411768, 38.074474705882345, 1, 817
-122.28668420754715, 38.10841747169812, 1, 818
-122.25661073529417, 38.04327005882353, 1, 819
-122.27371638095238, 38.02449714285714, 1, 820
-122.27864658333334, 38.01033983333333, 1, 821
-122.28548136363638, 38.01406468181818, 1, 822
-122.34381189285718, 37.99115421428571, 1, 823
-122.34157718181818, 37.939333636363635, 1, 824
-122.35330871428572, 37.941654571428565, 1, 825
-122.36165036842105, 37.939611578947364, 1, 826
-122.35956116, 37.93344196, 1, 827
-122.35727599999998, 37.92909844444445, 1, 828
-122.3882182413793, 37.940209775862066, 1, 829
-122.3736234, 37.961611675, 1, 830
-122.34230853846154, 37.91218203846153, 1, 831
-122.3552576111111, 37.948571333333334, 1, 832
-122.3391085, 37.94859954166666, 1, 833
-122.353169625, 37.9545986875, 1, 834
-122.35259411764707, 37.96146247058823, 1, 835
-122.35104111111112, 37.969479611111105, 1, 836
-122.34669984999998, 37.97505545, 1, 837
-122.33398312000003, 37.96656392, 1, 838
-122.32160153571428, 37.938770857142856, 1, 839
-122.30944094117646, 37.92764388235293, 1, 840
-122.28488664000001, 37.90716192, 1, 841
-122.27630249999999, 37.90971877272728, 1, 842
-122.2938427, 37.91395695, 1, 843
-122.30237833333332, 37.90972958333334, 1, 844
-122.30678953846154, 37.91712415384615, 1, 845
-122.29559596875, 37.9238288125, 1, 846
-122.30944094117646, 37.92764388235293, 1, 847
-122.31388820689656, 37.93416793103447, 1, 848
-122.29530083333334, 37.88735633333334, 1, 849
-122.25892692857143, 37.89140271428572, 1, 850
-122.25619589285714, 37.88464403571429, 1, 851
-122.26043991666667, 37.87774233333334, 1, 852
-122.25609004545453, 37.87306390909091, 1, 853
-122.26718588235293, 37.90049105882353, 1, 854
-122.26950371428573, 37.875328285714296, 1, 855
-122.28743790000003, 37.872944399999994, 1, 856
-122.28688241666667, 37.866036333333334, 1, 857
-122.2935441, 37.86454349999999, 1, 858
-122.29682825, 37.874188499999995, 1, 859
-122.28380105555556, 37.84682622222223, 1, 860
-122.28038936363636, 37.83905790909091, 1, 861
-122.27344795652176, 37.843258999999996, 1, 862
-122.28969685714284, 37.84364071428571, 1, 863
-122.268127, 37.859559, 1, 864
-122.25049376470588, 37.84753164705882, 1, 865
-122.25779699999998, 37.847519125000005, 1, 866
-122.25767972727273, 37.85411672727273, 1, 867
-122.24548392857142, 37.855399, 1, 868
-122.23043795348833, 37.86397472093022, 1, 869
-122.25939127272727, 37.85866336363637, 1, 870
-122.26005399999998, 37.863649555555554, 1, 871
-122.26048345454547, 37.86668163636364, 1, 872
-122.24997926666666, 37.86811553333333, 1, 873
-122.24895542105263, 37.86205131578947, 1, 874
-122.25896899999998, 37.829213625, 1, 875
-122.2802605384615, 37.823622307692304, 1, 876
-122.30427581818181, 37.817830393939396, 1, 877
-122.3002997222222, 37.8391455, 1, 878
-122.29469666666665, 37.83877873333334, 1, 879
-122.2812146842105, 37.83279057894737, 1, 880
-122.27649176923077, 37.81069407692308, 1, 881
-122.28008855555557, 37.80425211111111, 1, 882
-122.27604249999999, 37.801698, 1, 883
-122.27093733333332, 37.80009044444444, 1, 884
-122.265187875, 37.7954803125, 1, 885
-122.25058951612903, 37.78786570967742, 1, 886
-122.2293703, 37.77501410000001, 1, 887
-122.21209900000002, 37.762301578947365, 1, 888
-122.27763066666667, 37.79582416666667, 1, 889
-122.30119407142858, 37.78541739285715, 1, 890
-122.26636221739132, 37.78041760869565, 1, 891
-122.2846938, 37.777639666666666, 1, 892
-122.28447916666667, 37.771494166666656, 1, 893
-122.26978893750001, 37.7714531875, 1, 894
-122.258886, 37.77057633333333, 1, 895
-122.2463301, 37.76634850000001, 1, 896
-122.23342761904757, 37.75927076190476, 1, 897
-122.2311584736842, 37.76359647368421, 1, 898
-122.23925310526319, 37.75482942105263, 1, 899
-122.24730384210527, 37.74126578947368, 1, 900
-122.23788173333331, 37.73884263333333, 1, 901
-122.24853487499996, 37.77575841666666, 1, 902
-122.2729607368421, 37.76698878947369, 1, 903
-122.25890741666667, 37.76225766666667, 1, 904
-122.25124786666669, 37.760587599999994, 1, 905
-122.28500770000001, 37.8056102, 1, 906
-122.28966624999998, 37.80937741666667, 1, 907
-122.28217266666667, 37.81192877777779, 1, 908
-122.28154418181816, 37.81648881818182, 1, 909
-122.29723549999997, 37.807420777777764, 1, 910
-122.299154, 37.8087842, 1, 911
-122.31655875, 37.80392216666667, 1, 912
-122.295348, 37.79755076923077, 1, 913
-122.27249088888887, 37.80890677777777, 1, 914
-122.2666418, 37.806958800000004, 1, 915
-122.25768984615382, 37.81533046153846, 1, 916
-122.25913158333333, 37.811390666666675, 1, 917
-122.25853007692308, 37.80488853846154, 1, 918
-122.2417981904762, 37.814783619047624, 1, 919
-122.2434115, 37.79908416666668, 1, 920
-122.24982207692307, 37.79685292307693, 1, 921
-122.24600854545453, 37.793516727272724, 1, 922
-122.24104264285712, 37.79130535714285, 1, 923
-122.235142, 37.788113, 1, 924
-122.23133306666665, 37.7854834, 1, 925
-122.22655014285715, 37.78230328571429, 1, 926
-122.25550492307691, 37.79844753846154, 1, 927
-122.25181349999998, 37.80168666666666, 1, 928
-122.23372573684209, 37.794201, 1, 929
-122.22058568181815, 37.80545895454545, 1, 930
-122.17570068750001, 37.7748120625, 1, 931
-122.15596081250001, 37.7452984375, 1, 932
-122.1665136923077, 37.746447, 1, 933
-122.13313862500002, 37.703563541666675, 1, 934
-122.13831784999999, 37.70850814999999, 1, 935
-122.14632414285714, 37.7154875, 1, 936
-122.14202170000002, 37.69734705, 1, 937
-122.1682615, 37.71862228571428, 1, 938
-122.17416794444446, 37.72377461111111, 1, 939
-122.17808107142858, 37.72840157142857, 1, 940
-122.18415907692308, 37.73397938461538, 1, 941
-122.20718312068966, 37.73012153448276, 1, 942
-122.19088757575756, 37.713527242424234, 1, 943
-122.15790814285712, 37.69737104761904, 1, 944
-122.12627299999998, 37.671056470588226, 1, 945
-122.13142250000001, 37.68158960000001, 1, 946
-122.13779531818183, 37.66962622727272, 1, 947
-122.14736937037036, 37.67211566666666, 1, 948
-122.14032182758619, 37.68560137931034, 1, 949
-122.15568388235293, 37.68428317647059, 1, 950
-122.16986713157891, 37.68597078947368, 1, 951
-122.09381175, 37.63584558333333, 1, 952
-122.0895067142857, 37.627894071428564, 1, 953
-122.082884, 37.61957576470588, 1, 954
-122.1020932857143, 37.62953957142857, 1, 955
-122.11248918181822, 37.61121337500001, 1, 956
-122.11289564285714, 37.64211371428571, 1, 957
-122.10238025, 37.647451, 1, 958
-122.06685925000001, 37.59372325, 1, 959
-122.05365444444445, 37.571945444444445, 1, 960
-122.04713408333332, 37.56521258333333, 1, 961
-122.050945, 37.561699952380955, 1, 962
-122.03580175, 37.54974287499999, 1, 963
-122.04505414285714, 37.5430965, 1, 964
-122.05832625, 37.536210687499995, 1, 965
-122.05504532941178, 37.51140802352941, 1, 966
-122.00435530434784, 37.57138273913043, 1, 967
-122.0178575, 37.58084662500001, 1, 968
-122.01288176923075, 37.589721, 1, 969
-122.02295143749998, 37.6004994375, 1, 970
-121.9869075647059, 37.620904670588224, 1, 971
-122.02920018181818, 37.59005245454545, 1, 972
-122.01825252631579, 37.570302052631575, 1, 973
-121.9904949, 37.5590555, 1, 974
-121.96498595000003, 37.553632699999994, 1, 975
